"id","code","name","profession_classifier_catalog_id/id"
"pc_04227","7223","Налагоджувальник холодноштампувального устаткування","cat_7223"
"pc_04228","7223","Налагоджувальник шліфувальних верстатів","cat_7223"
"pc_04229","7223","Слюсар електродної продукції","cat_7223"
"pc_04230","7224","Полірувальник (спеціальні хімічні виробництва)","cat_7224"
"pc_04231","7224","Полірувальник-доводжувач спеціальних виробів","cat_7224"
"pc_04232","7224","Доводжувач-притирник","cat_7224"
"pc_04233","7224","Виробник фільєр","cat_7224"
"pc_04234","7224","Тесляр судновий","cat_7224"
"pc_04235","7224","Полірувальник (механічне оброблення металів)","cat_7224"
"pc_04236","7229","Коваль у виробництві готових металевих виробів","cat_7229"
"pc_04237","7231","Ремонтник-мехатронік","cat_7231"
"pc_04238","7231","Слюсар з ремонту колісних транспортних засобів","cat_7231"
"pc_04239","7231","Водій-випробувач","cat_7231"
"pc_04240","7231","Випробувач двигунів","cat_7231"
"pc_04241","7231","Налагоджувальник сільськогосподарських машин та тракторів","cat_7231"
"pc_04242","7231","Слюсар з паливної апаратури","cat_7231"
"pc_04243","7232","Авіаційний механік з планера та двигунів","cat_7232"
"pc_04244","7232","Авіаційний технік (механік) з парашутних та аварійно-рятувальних засобів","cat_7232"
"pc_04245","7232","Дефективник авіаційної техніки","cat_7232"
"pc_04246","7232","Ізолювальник (літальні апарати)","cat_7232"
"pc_04247","7232","Випробувач-механік двигунів","cat_7232"
"pc_04248","7232","Клеїльник силової арматури та м'яких баків","cat_7232"
"pc_04249","7232","Комплектувальник авіаційної техніки","cat_7232"
"pc_04250","7232","Контролер складально-монтажних та ремонтних робіт","cat_7232"
"pc_04251","7232","Регулювальник-настроювач тренажерів","cat_7232"
"pc_04252","7232","Слюсар-випробувач","cat_7232"
"pc_04253","7232","Слюсар-механік з ремонту авіаційних приладів","cat_7232"
"pc_04254","7232","Слюсар з аерогідродинамічних випробувань","cat_7232"
"pc_04255","7232","Слюсар з виготовлення та доведення деталей літальних апаратів","cat_7232"
"pc_04256","7232","Слюсар з ремонту авіадвигунів","cat_7232"
"pc_04257","7232","Слюсар з ремонту агрегатів","cat_7232"
"pc_04258","7232","Слюсар з ремонту літальних апаратів","cat_7232"
"pc_04259","7232","Слюсар-складальник двигунів","cat_7232"
"pc_04260","7232","Слюсар-складальник літальних апаратів","cat_7232"
"pc_04261","7232","Зміцнювальник деталей","cat_7232"
"pc_04262","7232","Фотоплазокопіювальник","cat_7232"
"pc_04263","7233","Бригадир (звільнений) підприємств залізничного транспорту","cat_7233"
"pc_04264","7233","Бригадир (звільнений) підприємств метрополітенів","cat_7233"
"pc_04265","7233","Балансувальник деталей та вузлів","cat_7233"
"pc_04266","7233","Вишкомонтажник","cat_7233"
"pc_04267","7233","Виробник оснащення для жакардових машин","cat_7233"
"pc_04268","7233","Випробувач герметичності","cat_7233"
"pc_04269","7233","Комплектувальник виробів та інструменту","cat_7233"
"pc_04270","7233","Контролер матеріалів, металів, напівфабрикатів та виробів","cat_7233"
"pc_04271","7233","Майстер систем кондиціонування повітря","cat_7233"
"pc_04272","7233","Машиніст вагон-вагів","cat_7233"
"pc_04273","7233","Машиніст сухих докових установок","cat_7233"
